date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-01-12,3.1039114245183788,2.2350886833740966,3.91363142413735,46310280482
2025-01-13,3.073368745974791,2.2285267187525855,3.91528709056393,46310280482
2025-01-14,3.0428260674312035,2.114547269852649,3.9423832189852654,46310280482
2025-01-15,3.012283388887616,2.1415330559007617,3.872678785392497,46310280482
2025-01-16,2.9817407103440283,2.084794407414785,3.796134697095489,46310280482
2025-01-17,2.951198031800441,2.1160319466420936,3.7977956066604306,46310280482
2025-01-18,2.9206553532568535,2.046329950133766,3.801492543549151,46310280482
2025-01-19,2.890112674713266,2.0084667063294734,3.740113515760138,46310280482
2025-01-20,2.8595699961696788,2.0726426989026168,3.747980455577386,46310280482
2025-01-21,2.829027317626091,1.9955961750624074,3.685100930757037,46310280482
2025-01-22,2.7984846390825036,1.935342208997098,3.6897123217088197,46310280482
2025-01-23,2.7679419605389164,1.943652281864506,3.6294311991970423,46310280482
2025-01-24,2.7373992819953283,1.8445090529998904,3.5959455569008996,46310280482
2025-01-25,2.706856603451741,1.8911950987614854,3.5395374626113165,46310280482
2025-01-26,2.6763139249081536,1.8381886068512727,3.4548972315023265,46310280482
2025-01-27,2.645771246364566,1.8240882757963954,3.426588398710058,46310280482
2024-12-24,7.141182638575681,5.574599628315049,8.625384436658402,46310291987
2024-12-25,7.282493971835659,5.750155242135762,8.925813536806032,46310291987
2024-12-26,7.423805305095636,5.83645435504962,8.959909084509578,46310291987
2024-12-27,7.565116638355613,5.920171103621752,8.954609627945029,46310291987
2024-12-28,7.706427971615591,6.223970447851025,9.297470074085878,46310291987
2024-12-29,7.847739304875568,6.118892981249566,9.435235547124506,46310291987
2024-12-30,7.989050638135545,6.403413267585776,9.569737911712858,46310291987
2024-12-31,8.130361971395523,6.66360848816745,9.745208225371757,46310291987
2025-01-01,8.2716733046555,6.833051635785079,9.690514309740264,46310291987
2025-01-02,8.412984637915478,6.937913748969953,9.90504516414889,46310291987
2025-01-03,8.554295971175456,7.033147001870167,10.128592603418593,46310291987
2025-01-04,8.695607304435434,7.27874799359547,10.27308234886733,46310291987
2025-01-05,8.836918637695412,7.362639671653458,10.395036183930902,46310291987
2025-01-06,8.97822997095539,7.5338241261904635,10.520791664693158,46310291987
2025-01-07,9.119541304215364,7.4490183517803015,10.716290088834127,46310291987
2025-01-08,9.260852637475342,7.685135032342058,10.817273012368533,46310291987
2025-01-09,9.402163970735321,7.751483989781884,10.876947378714613,46310291987
2025-01-10,9.543475303995299,7.977907166653941,11.116077530599458,46310291987
2025-01-11,9.684786637255275,8.185274864248862,11.16676346286681,46310291987
2025-01-12,9.826097970515253,8.20149085542765,11.41198585466449,46310291987
2025-01-13,9.96740930377523,8.442879725077077,11.624292583381367,46310291987
2025-01-14,10.108720637035209,8.594131905108188,11.598011186907263,46310291987
2025-01-15,10.250031970295186,8.807138592599808,11.847403256400442,46310291987
2025-01-16,10.39134330355516,8.759621474592223,11.870823560515262,46310291987
2025-01-17,10.532654636815142,9.07213120190998,12.058752906888243,46310291987
2025-01-18,10.67396597007512,9.1147029911916,12.167426605669899,46310291987
2025-01-19,10.815277303335094,9.313616794988299,12.395455429647262,46310291987
2025-01-20,10.956588636595074,9.313361026751807,12.531590264633945,46310291987
2025-02-11,4.472157862741054,3.2414125849917865,5.753379627366482,46310334441
2025-02-12,4.5806841485110645,3.315026786832224,5.861944387313795,46310334441
2025-02-13,4.689210434281078,3.3781339955704195,6.003715181384083,46310334441
2025-02-14,4.797736720051089,3.594105002861135,6.063431245644284,46310334441
2025-02-15,4.906263005821102,3.6515042393213,6.1464474464134335,46310334441
2025-02-16,5.0147892915911125,3.6803647230374854,6.294343523594117,46310334441
2025-02-17,5.123315577361126,3.8637963647083398,6.3387800245553345,46310334441
2025-02-18,5.231841863131137,3.927759261561304,6.486535559019606,46310334441
2025-02-19,5.34036814890115,4.120335993479277,6.597727108741724,46310334441
2025-02-20,5.4488944346711605,4.182867354988165,6.594586840090122,46310334441
